model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_1_AutoML_1_20250928_224437_model_183,0.8786958366752652,0.7030325405335124,0.5331594399684464,0.4778403123401842,0.4037436237601147,0.1630089137269491,33243,0.000648,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_40,0.8786781564617526,0.6979316587725202,0.4984840430135082,0.4828639694455555,0.4009651449818133,0.1607730474902865,32727,0.000649,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_238,0.8786485829163403,0.6997913232205943,0.5050769286933808,0.475198042795199,0.4007089741301807,0.1605676819484618,43192,0.000664,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_279,0.8785801509210694,0.6938564620253469,0.5277136580813603,0.5,0.4085183547065302,0.1668872461321304,38063,0.000962,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_200,0.8785511599257748,0.6916900577686984,0.5012307017473652,0.5,0.4023801342167921,0.1619097724123236,27585,0.000645,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_38,0.8784580893233196,0.6957879061152228,0.516538950445751,0.5,0.405308406281757,0.1642749042026578,32843,0.000643,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_141,0.8784510927944914,0.6977105677812935,0.5148672693034828,0.4741852748803166,0.4014031869464085,0.1611245184907333,32817,0.000653,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_234,0.878440152640159,0.7017435334479325,0.5089392902486355,0.4837436273642935,0.4004166068996901,0.1603334590810609,39669,0.001505,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_276,0.8784064214100373,0.7012853304939588,0.5166297688932554,0.47738559757756,0.4022381123761546,0.161795499047932,38526,0.000999,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_146,0.8783700994097525,0.6995752910483395,0.4993991808875154,0.4719139246406579,0.3998026569224718,0.1598421644822676,34425,0.001494,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_189,0.8783013726488524,0.6985141899936783,0.5216368947154578,0.4847584730046743,0.4012600826051595,0.1610096538922995,38328,0.000646,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_130,0.8782654659235813,0.6983224664871139,0.5096184534174364,0.4880495958915903,0.4012664941749792,0.1610147993474786,33236,0.000637,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_281,0.8781670761332006,0.6916590083422459,0.5142065969801791,0.5,0.4072217692572488,0.165829569357004,27710,0.000651,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_229,0.8781524572127424,0.6946275875186431,0.5082902587501229,0.4743953518140739,0.4016985873185245,0.1613617550536982,28053,0.000966,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_3,0.8780897395668562,0.6974727775108642,0.5372323137585344,0.5,0.4035372664480325,0.1628423254123504,47048,0.001525,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_220,0.878087357199843,0.7011784137220949,0.5241430921714948,0.4823698933817029,0.4012279914893673,0.1609839011545918,38724,0.00095,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_57,0.8780008339855196,0.6940261830567528,0.5293878570348576,0.4789963500662461,0.4042444746156131,0.163413595257253,34185,0.001512,DeepLearning
