model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_3_AutoML_2_20250929_105731_model_18,0.9095802053838028,0.7309130861972416,0.4554608903264657,0.4766028256875504,0.3803479500146548,0.1446645630803503
DeepLearning_grid_2_AutoML_2_20250929_105731_model_23,0.9095726847143412,0.7301951385277035,0.4681918056915153,0.5,0.3802275681864545,0.1445730036089849
DeepLearning_grid_2_AutoML_2_20250929_105731_model_32,0.9095539321414092,0.7320471661889281,0.4826849879560398,0.5,0.3902466197783901,0.1522924242484594
DeepLearning_grid_3_AutoML_2_20250929_105731_model_8,0.9095474109092287,0.7324990927586085,0.4482020087613835,0.4886317489772344,0.3786568276640112,0.1433809931365727
DeepLearning_grid_2_AutoML_2_20250929_105731_model_83,0.9095425248302748,0.732030225736243,0.4594358819183705,0.4806008515871776,0.384549498143045,0.1478783165220678
DeepLearning_grid_2_AutoML_2_20250929_105731_model_12,0.9095357687760016,0.7315486925369286,0.4537426362846497,0.4983837494323633,0.3811428591224288,0.1452698790600196
DeepLearning_grid_3_AutoML_2_20250929_105731_model_15,0.9095321377855626,0.7329402562566837,0.4444364246619076,0.4768039802452197,0.3764407217736489,0.1417076170094657
DeepLearning_grid_1_AutoML_2_20250929_105731_model_21,0.9095163236190654,0.7320231933114428,0.4742597098815345,0.5,0.3851235633043008,0.1483201590122018
DeepLearning_grid_3_AutoML_2_20250929_105731_model_62,0.9095066325318372,0.7328762296723778,0.4456449763429414,0.4759663746756566,0.3759970953827711,0.1413738157362807
DeepLearning_grid_1_AutoML_2_20250929_105731_model_79,0.9095011591284988,0.7311925431211527,0.4495974652563368,0.4971810699618686,0.3790897210353395,0.1437090165946515
DeepLearning_grid_3_AutoML_2_20250929_105731_model_198,0.9094944124985463,0.7321077758310327,0.4507598285507904,0.4788635463325947,0.3800542864861461,0.1444412606764936
DeepLearning_grid_3_AutoML_2_20250929_105731_model_61,0.9094833301869252,0.7306087771070293,0.4721421616504022,0.4790405343214004,0.389059051780787,0.1513669457725651
DeepLearning_grid_3_AutoML_2_20250929_105731_model_192,0.9094745661912608,0.7323330418673195,0.4535657001571116,0.4907046478470044,0.380636466692699,0.1448841197763021
DeepLearning_grid_3_AutoML_2_20250929_105731_model_10,0.9093837599278024,0.7285241212514116,0.4666964593459421,0.4999670673472748,0.3866414448958278,0.1494916069111334
DeepLearning_grid_2_AutoML_2_20250929_105731_model_100,0.9093678532748,0.7294204414394343,0.4614141598118754,0.4881693102726928,0.3855133391182986,0.1486205346381403
DeepLearning_grid_2_AutoML_2_20250929_105731_model_18,0.909359635894992,0.7302776408180534,0.4457381662226797,0.4815504816229735,0.3768873427551199,0.1420440691290153
DeepLearning_grid_2_AutoML_2_20250929_105731_model_68,0.9093477587547392,0.7309668685549977,0.4443756975754936,0.4713275952024542,0.3762920906050127,0.141595737451891
DeepLearning_grid_2_AutoML_2_20250929_105731_model_101,0.909330939411416,0.7309210606787176,0.4492255919401312,0.4945211190592926,0.3791066319141931,0.1437218383613235
DeepLearning_grid_3_AutoML_2_20250929_105731_model_46,0.909296165727472,0.73007140489234,0.4467174670305021,0.4859057202205328,0.3774819995701017,0.1424926599994422
DeepLearning_grid_3_AutoML_2_20250929_105731_model_69,0.9092860731560308,0.7312138106500051,0.4469926698880738,0.4857911998563581,0.3778498400458668,0.1427705016226871
